Id,Id2,Geography,HC01_VC03,HC02_VC03,HC03_VC03,HC04_VC03,HC01_VC77,HC02_VC77,HC03_VC77,HC04_VC77,HC01_VC78,HC02_VC78,HC03_VC78,HC04_VC78
1400000US34023006001,34023006001,"Census Tract 60.01, Middlesex County, New Jersey",2123,233,2123,,2123,233,2123,,1310,257,61.7,9.2
1400000US34023006002,34023006002,"Census Tract 60.02, Middlesex County, New Jersey",6145,537,6145,,6145,537,6145,,3260,421,53.1,4.7
1400000US34023006101,34023006101,"Census Tract 61.01, Middlesex County, New Jersey",4523,339,4523,,4523,339,4523,,2675,444,59.1,8.4
1400000US34023006103,34023006103,"Census Tract 61.03, Middlesex County, New Jersey",5403,572,5403,,5403,572,5403,,2680,448,49.6,8.2
1400000US34023006104,34023006104,"Census Tract 61.04, Middlesex County, New Jersey",4157,300,4157,,4157,300,4157,,2054,289,49.4,6.0
1400000US34023006203,34023006203,"Census Tract 62.03, Middlesex County, New Jersey",10882,620,10882,,10882,620,10882,,4078,616,37.5,5.4
1400000US34023006204,34023006204,"Census Tract 62.04, Middlesex County, New Jersey",1718,234,1718,,1718,234,1718,,704,152,41.0,6.3
1400000US34023006205,34023006205,"Census Tract 62.05, Middlesex County, New Jersey",6800,409,6800,,6800,409,6800,,3386,382,49.8,5.0
1400000US34023006206,34023006206,"Census Tract 62.06, Middlesex County, New Jersey",1834,95,1834,,1834,95,1834,,1463,167,79.8,7.6
1400000US34023006207,34023006207,"Census Tract 62.07, Middlesex County, New Jersey",6163,460,6163,,6163,460,6163,,2830,607,45.9,8.9
1400000US34023006300,34023006300,"Census Tract 63, Middlesex County, New Jersey",6935,24,6935,,6935,24,6935,,6407,337,92.4,4.9
1400000US34023006403,34023006403,"Census Tract 64.03, Middlesex County, New Jersey",2727,164,2727,,2727,164,2727,,1759,204,64.5,6.8
1400000US34023006500,34023006500,"Census Tract 65, Middlesex County, New Jersey",7302,321,7302,,7302,321,7302,,5456,374,74.7,3.9
1400000US34023006601,34023006601,"Census Tract 66.01, Middlesex County, New Jersey",2338,169,2338,,2338,169,2338,,1901,133,81.3,4.3
1400000US34023006604,34023006604,"Census Tract 66.04, Middlesex County, New Jersey",6648,497,6648,,6648,497,6648,,4376,555,65.8,7.1
1400000US34023006605,34023006605,"Census Tract 66.05, Middlesex County, New Jersey",3858,230,3858,,3858,230,3858,,3368,258,87.3,4.4
1400000US34023006606,34023006606,"Census Tract 66.06, Middlesex County, New Jersey",2950,147,2950,,2950,147,2950,,2156,195,73.1,4.8
1400000US34023006607,34023006607,"Census Tract 66.07, Middlesex County, New Jersey",2945,139,2945,,2945,139,2945,,2468,125,83.8,3.3
1400000US34023006608,34023006608,"Census Tract 66.08, Middlesex County, New Jersey",3442,293,3442,,3442,293,3442,,2227,226,64.7,6.1
1400000US34023006701,34023006701,"Census Tract 67.01, Middlesex County, New Jersey",4519,289,4519,,4519,289,4519,,3241,312,71.7,6.4
1400000US34023006703,34023006703,"Census Tract 67.03, Middlesex County, New Jersey",5899,265,5899,,5899,265,5899,,3653,283,61.9,4.5
1400000US34023006800,34023006800,"Census Tract 68, Middlesex County, New Jersey",4550,351,4550,,4550,351,4550,,4056,484,89.1,6.6
1400000US34023006900,34023006900,"Census Tract 69, Middlesex County, New Jersey",3352,375,3352,,3352,375,3352,,2484,419,74.1,11.5
1400000US34023007000,34023007000,"Census Tract 70, Middlesex County, New Jersey",8177,425,8177,,8177,425,8177,,6227,559,76.2,5.9
1400000US34023007101,34023007101,"Census Tract 71.01, Middlesex County, New Jersey",3940,296,3940,,3940,296,3940,,2847,341,72.3,6.6
1400000US34023007102,34023007102,"Census Tract 71.02, Middlesex County, New Jersey",4820,322,4820,,4820,322,4820,,3797,367,78.8,3.8
1400000US34023007103,34023007103,"Census Tract 71.03, Middlesex County, New Jersey",4797,472,4797,,4797,472,4797,,1731,429,36.1,7.8
1400000US34023007202,34023007202,"Census Tract 72.02, Middlesex County, New Jersey",4992,331,4992,,4992,331,4992,,3202,337,64.1,6.9
1400000US34023007203,34023007203,"Census Tract 72.03, Middlesex County, New Jersey",4772,332,4772,,4772,332,4772,,2855,410,59.8,7.2
1400000US34023007301,34023007301,"Census Tract 73.01, Middlesex County, New Jersey",3186,224,3186,,3186,224,3186,,2818,245,88.4,6.0
1400000US34023007303,34023007303,"Census Tract 73.03, Middlesex County, New Jersey",1788,140,1788,,1788,140,1788,,1633,179,91.3,6.3
1400000US34023007304,34023007304,"Census Tract 73.04, Middlesex County, New Jersey",6332,541,6332,,6332,541,6332,,3317,387,52.4,4.9
1400000US34023007402,34023007402,"Census Tract 74.02, Middlesex County, New Jersey",4660,367,4660,,4660,367,4660,,3768,421,80.9,5.1
1400000US34023007500,34023007500,"Census Tract 75, Middlesex County, New Jersey",3405,254,3405,,3405,254,3405,,3168,299,93.0,4.4
1400000US34023007600,34023007600,"Census Tract 76, Middlesex County, New Jersey",5290,249,5290,,5290,249,5290,,4927,317,93.1,4.1
1400000US34023007702,34023007702,"Census Tract 77.02, Middlesex County, New Jersey",5549,361,5549,,5549,361,5549,,3751,425,67.6,6.8
1400000US34023007703,34023007703,"Census Tract 77.03, Middlesex County, New Jersey",3202,219,3202,,3202,219,3202,,2741,245,85.6,4.6
1400000US34023007704,34023007704,"Census Tract 77.04, Middlesex County, New Jersey",2701,167,2701,,2701,167,2701,,2507,200,92.8,4.4
1400000US34023007801,34023007801,"Census Tract 78.01, Middlesex County, New Jersey",2938,230,2938,,2938,230,2938,,2000,288,68.1,8.0
1400000US34023007804,34023007804,"Census Tract 78.04, Middlesex County, New Jersey",5428,265,5428,,5428,265,5428,,4365,309,80.4,4.5
1400000US34023007805,34023007805,"Census Tract 78.05, Middlesex County, New Jersey",4727,209,4727,,4727,209,4727,,4197,234,88.8,3.1
1400000US34023007806,34023007806,"Census Tract 78.06, Middlesex County, New Jersey",4009,270,4009,,4009,270,4009,,3605,330,89.9,5.4
1400000US34023007905,34023007905,"Census Tract 79.05, Middlesex County, New Jersey",2394,159,2394,,2394,159,2394,,1927,159,80.5,7.7
1400000US34023007906,34023007906,"Census Tract 79.06, Middlesex County, New Jersey",1753,187,1753,,1753,187,1753,,1143,195,65.2,13.3
1400000US34023007907,34023007907,"Census Tract 79.07, Middlesex County, New Jersey",3050,242,3050,,3050,242,3050,,2698,263,88.5,3.6
1400000US34023007908,34023007908,"Census Tract 79.08, Middlesex County, New Jersey",4647,440,4647,,4647,440,4647,,1500,377,32.3,7.0
1400000US34023007909,34023007909,"Census Tract 79.09, Middlesex County, New Jersey",3845,220,3845,,3845,220,3845,,3210,255,83.5,3.1
1400000US34023007910,34023007910,"Census Tract 79.10, Middlesex County, New Jersey",3260,227,3260,,3260,227,3260,,2501,269,76.7,6.6
1400000US34023007911,34023007911,"Census Tract 79.11, Middlesex County, New Jersey",3996,270,3996,,3996,270,3996,,2640,267,66.1,6.7
1400000US34023007912,34023007912,"Census Tract 79.12, Middlesex County, New Jersey",7891,775,7891,,7891,775,7891,,5768,757,73.1,7.6
1400000US34023008001,34023008001,"Census Tract 80.01, Middlesex County, New Jersey",6403,484,6403,,6403,484,6403,,5093,459,79.5,4.4
1400000US34023008101,34023008101,"Census Tract 81.01, Middlesex County, New Jersey",4472,145,4472,,4472,145,4472,,4127,228,92.3,4.2
1400000US34023008102,34023008102,"Census Tract 81.02, Middlesex County, New Jersey",3837,146,3837,,3837,146,3837,,3581,179,93.3,3.7
1400000US34023008103,34023008103,"Census Tract 81.03, Middlesex County, New Jersey",2360,156,2360,,2360,156,2360,,2038,179,86.4,6.2
1400000US34023008202,34023008202,"Census Tract 82.02, Middlesex County, New Jersey",11417,453,11417,,11417,453,11417,,8739,419,76.5,3.2
1400000US34023008204,34023008204,"Census Tract 82.04, Middlesex County, New Jersey",3924,210,3924,,3924,210,3924,,3621,221,92.3,3.2
1400000US34023008205,34023008205,"Census Tract 82.05, Middlesex County, New Jersey",3153,210,3153,,3153,210,3153,,2996,220,95.0,2.7
1400000US34023008206,34023008206,"Census Tract 82.06, Middlesex County, New Jersey",3556,267,3556,,3556,267,3556,,3155,304,88.7,6.9
1400000US34023008207,34023008207,"Census Tract 82.07, Middlesex County, New Jersey",2378,153,2378,,2378,153,2378,,2358,153,99.2,1.3
1400000US34023008208,34023008208,"Census Tract 82.08, Middlesex County, New Jersey",12170,432,12170,,12170,432,12170,,8252,405,67.8,3.2
1400000US34023008209,34023008209,"Census Tract 82.09, Middlesex County, New Jersey",3413,217,3413,,3413,217,3413,,3072,322,90.0,6.6
1400000US34023008300,34023008300,"Census Tract 83, Middlesex County, New Jersey",5941,18,5941,,5941,18,5941,,5476,215,92.2,3.6
1400000US34023008403,34023008403,"Census Tract 84.03, Middlesex County, New Jersey",7377,385,7377,,7377,385,7377,,3272,284,44.4,3.5
1400000US34023008404,34023008404,"Census Tract 84.04, Middlesex County, New Jersey",3711,239,3711,,3711,239,3711,,2770,291,74.6,7.1
1400000US34023008405,34023008405,"Census Tract 84.05, Middlesex County, New Jersey",5080,249,5080,,5080,249,5080,,2538,217,50.0,3.3
1400000US34023008406,34023008406,"Census Tract 84.06, Middlesex County, New Jersey",2194,215,2194,,2194,215,2194,,1367,207,62.3,9.9
1400000US34023008501,34023008501,"Census Tract 85.01, Middlesex County, New Jersey",5120,503,5120,,5120,503,5120,,2170,340,42.4,7.1
1400000US34023008502,34023008502,"Census Tract 85.02, Middlesex County, New Jersey",5265,282,5265,,5265,282,5265,,2962,245,56.3,3.9
1400000US34023008503,34023008503,"Census Tract 85.03, Middlesex County, New Jersey",9194,408,9194,,9194,408,9194,,3494,423,38.0,5.2
1400000US34023008504,34023008504,"Census Tract 85.04, Middlesex County, New Jersey",5936,339,5936,,5936,339,5936,,3731,350,62.9,4.7
1400000US34023008601,34023008601,"Census Tract 86.01, Middlesex County, New Jersey",5117,281,5117,,5117,281,5117,,2795,302,54.6,5.7
1400000US34023008602,34023008602,"Census Tract 86.02, Middlesex County, New Jersey",5467,372,5467,,5467,372,5467,,1956,338,35.8,6.3
1400000US34023008604,34023008604,"Census Tract 86.04, Middlesex County, New Jersey",5943,394,5943,,5943,394,5943,,2706,381,45.5,6.8
1400000US34023008605,34023008605,"Census Tract 86.05, Middlesex County, New Jersey",2311,240,2311,,2311,240,2311,,941,245,40.7,9.6
1400000US34023008606,34023008606,"Census Tract 86.06, Middlesex County, New Jersey",4225,375,4225,,4225,375,4225,,1697,381,40.2,9.1
1400000US34023008700,34023008700,"Census Tract 87, Middlesex County, New Jersey",3689,159,3689,,3689,159,3689,,3074,224,83.3,4.7
1400000US34023008800,34023008800,"Census Tract 88, Middlesex County, New Jersey",9207,756,9207,,9207,756,9207,,4651,455,50.5,3.2
1400000US34023008900,34023008900,"Census Tract 89, Middlesex County, New Jersey",3949,322,3949,,3949,322,3949,,1656,312,41.9,7.0
1400000US34023009000,34023009000,"Census Tract 90, Middlesex County, New Jersey",6140,518,6140,,6140,518,6140,,2596,371,42.3,4.8
1400000US34023009100,34023009100,"Census Tract 91, Middlesex County, New Jersey",3554,313,3554,,3554,313,3554,,2605,264,73.3,5.4
1400000US34023009200,34023009200,"Census Tract 92, Middlesex County, New Jersey",4069,316,4069,,4069,316,4069,,3289,328,80.8,4.0
1400000US34023009300,34023009300,"Census Tract 93, Middlesex County, New Jersey",5382,765,5382,,5382,765,5382,,3260,726,60.6,7.3
1400000US34023009400,34023009400,"Census Tract 94, Middlesex County, New Jersey",5108,383,5108,,5108,383,5108,,3102,431,60.7,7.9
1400000US34025800100,34025800100,"Census Tract 8001, Monmouth County, New Jersey",4987,19,4987,,4987,19,4987,,4674,212,93.7,4.3
1400000US34025800200,34025800200,"Census Tract 8002, Monmouth County, New Jersey",4379,19,4379,,4379,19,4379,,4240,90,96.8,2.0
1400000US34025800400,34025800400,"Census Tract 8004, Monmouth County, New Jersey",3531,182,3531,,3531,182,3531,,3441,179,97.5,2.9
1400000US34025800500,34025800500,"Census Tract 8005, Monmouth County, New Jersey",4325,259,4325,,4325,259,4325,,4279,261,98.9,0.9
1400000US34025800601,34025800601,"Census Tract 8006.01, Monmouth County, New Jersey",5447,359,5447,,5447,359,5447,,5179,384,95.1,3.3
1400000US34025800602,34025800602,"Census Tract 8006.02, Monmouth County, New Jersey",3645,172,3645,,3645,172,3645,,3454,184,94.8,3.1
1400000US34025800701,34025800701,"Census Tract 8007.01, Monmouth County, New Jersey",4635,362,4635,,4635,362,4635,,4406,388,95.1,3.1
1400000US34025800702,34025800702,"Census Tract 8007.02, Monmouth County, New Jersey",3347,159,3347,,3347,159,3347,,3075,231,91.9,5.0
1400000US34025800800,34025800800,"Census Tract 8008, Monmouth County, New Jersey",6332,202,6332,,6332,202,6332,,6229,200,98.4,1.2
1400000US34025800900,34025800900,"Census Tract 8009, Monmouth County, New Jersey",6012,484,6012,,6012,484,6012,,5848,488,97.3,1.8
1400000US34025801000,34025801000,"Census Tract 8010, Monmouth County, New Jersey",4130,248,4130,,4130,248,4130,,4002,269,96.9,2.3
1400000US34025801100,34025801100,"Census Tract 8011, Monmouth County, New Jersey",4363,210,4363,,4363,210,4363,,4135,219,94.8,2.8
1400000US34025801200,34025801200,"Census Tract 8012, Monmouth County, New Jersey",3888,209,3888,,3888,209,3888,,3742,219,96.2,2.6
1400000US34025801300,34025801300,"Census Tract 8013, Monmouth County, New Jersey",6247,277,6247,,6247,277,6247,,5801,482,92.9,5.2
1400000US34025801400,34025801400,"Census Tract 8014, Monmouth County, New Jersey",4042,257,4042,,4042,257,4042,,3866,249,95.6,3.6
1400000US34025801500,34025801500,"Census Tract 8015, Monmouth County, New Jersey",6421,272,6421,,6421,272,6421,,5937,347,92.5,4.3
1400000US34025801600,34025801600,"Census Tract 8016, Monmouth County, New Jersey",5206,446,5206,,5206,446,5206,,4840,420,93.0,3.3
1400000US34025801700,34025801700,"Census Tract 8017, Monmouth County, New Jersey",4858,447,4858,,4858,447,4858,,3746,448,77.1,7.8
1400000US34025801800,34025801800,"Census Tract 8018, Monmouth County, New Jersey",6150,24,6150,,6150,24,6150,,5746,298,93.4,4.8
1400000US34025801900,34025801900,"Census Tract 8019, Monmouth County, New Jersey",3574,273,3574,,3574,273,3574,,2792,362,78.1,8.4
1400000US34025802000,34025802000,"Census Tract 8020, Monmouth County, New Jersey",3649,275,3649,,3649,275,3649,,3202,305,87.8,6.7
1400000US34025802100,34025802100,"Census Tract 8021, Monmouth County, New Jersey",6210,296,6210,,6210,296,6210,,5624,376,90.6,4.9
1400000US34025802200,34025802200,"Census Tract 8022, Monmouth County, New Jersey",3909,270,3909,,3909,270,3909,,3839,265,98.2,2.0
1400000US34025802300,34025802300,"Census Tract 8023, Monmouth County, New Jersey",4495,220,4495,,4495,220,4495,,4187,205,93.1,3.2
1400000US34025802400,34025802400,"Census Tract 8024, Monmouth County, New Jersey",5683,246,5683,,5683,246,5683,,5076,290,89.3,3.5
1400000US34025802500,34025802500,"Census Tract 8025, Monmouth County, New Jersey",3364,327,3364,,3364,327,3364,,2507,318,74.5,10.5
1400000US34025802600,34025802600,"Census Tract 8026, Monmouth County, New Jersey",4887,362,4887,,4887,362,4887,,2951,345,60.4,6.1
1400000US34025802700,34025802700,"Census Tract 8027, Monmouth County, New Jersey",3827,210,3827,,3827,210,3827,,3276,272,85.6,5.1
1400000US34025802800,34025802800,"Census Tract 8028, Monmouth County, New Jersey",4191,192,4191,,4191,192,4191,,3484,263,83.1,6.7
1400000US34025802900,34025802900,"Census Tract 8029, Monmouth County, New Jersey",1923,134,1923,,1923,134,1923,,1729,173,89.9,6.7
1400000US34025803000,34025803000,"Census Tract 8030, Monmouth County, New Jersey",5139,208,5139,,5139,208,5139,,4523,270,88.0,4.5
1400000US34025803100,34025803100,"Census Tract 8031, Monmouth County, New Jersey",3644,206,3644,,3644,206,3644,,2976,306,81.7,7.1
1400000US34025803201,34025803201,"Census Tract 8032.01, Monmouth County, New Jersey",3728,335,3728,,3728,335,3728,,2563,323,68.8,4.9
1400000US34025803202,34025803202,"Census Tract 8032.02, Monmouth County, New Jersey",6326,369,6326,,6326,369,6326,,5431,525,85.9,5.6
1400000US34025803300,34025803300,"Census Tract 8033, Monmouth County, New Jersey",6666,377,6666,,6666,377,6666,,5341,349,80.1,4.4
1400000US34025803400,34025803400,"Census Tract 8034, Monmouth County, New Jersey",5205,371,5205,,5205,371,5205,,2721,492,52.3,7.4
1400000US34025803500,34025803500,"Census Tract 8035, Monmouth County, New Jersey",2487,267,2487,,2487,267,2487,,2047,275,82.3,8.4
1400000US34025803600,34025803600,"Census Tract 8036, Monmouth County, New Jersey",4515,414,4515,,4515,414,4515,,3774,387,83.6,12.2
1400000US34025803700,34025803700,"Census Tract 8037, Monmouth County, New Jersey",6108,25,6108,,6108,25,6108,,5899,124,96.6,1.9
1400000US34025803800,34025803800,"Census Tract 8038, Monmouth County, New Jersey",3139,177,3139,,3139,177,3139,,3117,183,99.3,1.1
1400000US34025803900,34025803900,"Census Tract 8039, Monmouth County, New Jersey",3926,176,3926,,3926,176,3926,,3841,205,97.8,2.1
1400000US34025804100,34025804100,"Census Tract 8041, Monmouth County, New Jersey",3280,22,3280,,3280,22,3280,,3184,107,97.1,3.2
1400000US34025804200,34025804200,"Census Tract 8042, Monmouth County, New Jersey",5939,28,5939,,5939,28,5939,,5848,101,98.5,1.6
1400000US34025804500,34025804500,"Census Tract 8045, Monmouth County, New Jersey",5571,308,5571,,5571,308,5571,,4371,377,78.5,6.4
1400000US34025804600,34025804600,"Census Tract 8046, Monmouth County, New Jersey",2908,179,2908,,2908,179,2908,,2636,178,90.6,4.2
1400000US34025804700,34025804700,"Census Tract 8047, Monmouth County, New Jersey",49,9,49,,49,9,49,,2,4,4.1,7.5
1400000US34025804800,34025804800,"Census Tract 8048, Monmouth County, New Jersey",9400,319,9400,,9400,319,9400,,8445,355,89.8,2.9
1400000US34025805001,34025805001,"Census Tract 8050.01, Monmouth County, New Jersey",4831,353,4831,,4831,353,4831,,2570,375,53.2,7.4
1400000US34025805100,34025805100,"Census Tract 8051, Monmouth County, New Jersey",4059,261,4059,,4059,261,4059,,3585,280,88.3,4.0
1400000US34025805300,34025805300,"Census Tract 8053, Monmouth County, New Jersey",5540,133,5540,,5540,133,5540,,5409,169,97.6,2.2
1400000US34025805400,34025805400,"Census Tract 8054, Monmouth County, New Jersey",3433,326,3433,,3433,326,3433,,2818,354,82.1,6.6
1400000US34025805500,34025805500,"Census Tract 8055, Monmouth County, New Jersey",3710,398,3710,,3710,398,3710,,2092,375,56.4,7.7
1400000US34025805600,34025805600,"Census Tract 8056, Monmouth County, New Jersey",2205,383,2205,,2205,383,2205,,1053,319,47.8,10.9
1400000US34025805700,34025805700,"Census Tract 8057, Monmouth County, New Jersey",3796,603,3796,,3796,603,3796,,2840,666,74.8,9.1
1400000US34025805800,34025805800,"Census Tract 8058, Monmouth County, New Jersey",3503,407,3503,,3503,407,3503,,2493,424,71.2,9.3
1400000US34025805900,34025805900,"Census Tract 8059, Monmouth County, New Jersey",5548,540,5548,,5548,540,5548,,4339,462,78.2,5.7
