Id,Id2,Geography,HC01_VC77,HC02_VC77,HC03_VC77,HC04_VC77,HC01_VC78,HC02_VC78,HC03_VC78,HC04_VC78
1400000US36103145808,36103145808,"Census Tract 1458.08, Suffolk County, New York",3524,207,3524,,3395,222,96.3,3.6
1400000US36103145901,36103145901,"Census Tract 1459.01, Suffolk County, New York",4030,648,4030,,2332,430,57.9,13.0
1400000US36103145902,36103145902,"Census Tract 1459.02, Suffolk County, New York",8522,904,8522,,4658,1200,54.7,10.6
1400000US36103145903,36103145903,"Census Tract 1459.03, Suffolk County, New York",5831,442,5831,,4246,542,72.8,8.0
1400000US36103146001,36103146001,"Census Tract 1460.01, Suffolk County, New York",5375,535,5375,,2324,532,43.2,10.4
1400000US36103146002,36103146002,"Census Tract 1460.02, Suffolk County, New York",6517,620,6517,,3334,729,51.2,9.1
1400000US36103146003,36103146003,"Census Tract 1460.03, Suffolk County, New York",8222,1030,8222,,4456,1100,54.2,10.4
1400000US36103146102,36103146102,"Census Tract 1461.02, Suffolk County, New York",2325,203,2325,,1210,324,52.0,12.2
1400000US36103146103,36103146103,"Census Tract 1461.03, Suffolk County, New York",3881,358,3881,,3234,372,83.3,6.9
1400000US36103146105,36103146105,"Census Tract 1461.05, Suffolk County, New York",6319,523,6319,,3038,778,48.1,10.5
1400000US36103146106,36103146106,"Census Tract 1461.06, Suffolk County, New York",4234,500,4234,,2073,611,49.0,12.3
1400000US36103146201,36103146201,"Census Tract 1462.01, Suffolk County, New York",4355,464,4355,,2294,576,52.7,11.9
1400000US36103146202,36103146202,"Census Tract 1462.02, Suffolk County, New York",5573,493,5573,,1995,702,35.8,12.2
1400000US36103146203,36103146203,"Census Tract 1462.03, Suffolk County, New York",6139,577,6139,,3658,818,59.6,11.1
1400000US36103146204,36103146204,"Census Tract 1462.04, Suffolk County, New York",6356,780,6356,,2509,734,39.5,9.9
1400000US36103146205,36103146205,"Census Tract 1462.05, Suffolk County, New York",2228,172,2228,,2164,196,97.1,2.9
1400000US36103146206,36103146206,"Census Tract 1462.06, Suffolk County, New York",2856,267,2856,,1789,340,62.6,11.8
1400000US36103146300,36103146300,"Census Tract 1463, Suffolk County, New York",2502,307,2502,,1832,255,73.2,7.3
1400000US36103146402,36103146402,"Census Tract 1464.02, Suffolk County, New York",4086,303,4086,,3756,315,91.9,9.4
1400000US36103146403,36103146403,"Census Tract 1464.03, Suffolk County, New York",5463,526,5463,,2563,472,46.9,8.8
1400000US36103146404,36103146404,"Census Tract 1464.04, Suffolk County, New York",3876,549,3876,,2107,391,54.4,10.2
1400000US36103146500,36103146500,"Census Tract 1465, Suffolk County, New York",5187,327,5187,,4971,335,95.8,2.7
1400000US36103146604,36103146604,"Census Tract 1466.04, Suffolk County, New York",4508,307,4508,,3866,241,85.8,5.9
1400000US36103146605,36103146605,"Census Tract 1466.05, Suffolk County, New York",918,115,918,,892,110,97.2,3.8
1400000US36103146606,36103146606,"Census Tract 1466.06, Suffolk County, New York",8066,505,8066,,7885,536,97.8,2.1
1400000US36103146607,36103146607,"Census Tract 1466.07, Suffolk County, New York",2578,244,2578,,2410,226,93.5,6.4
1400000US36103146608,36103146608,"Census Tract 1466.08, Suffolk County, New York",2506,222,2506,,2413,236,96.3,3.1
1400000US36103146611,36103146611,"Census Tract 1466.11, Suffolk County, New York",3312,170,3312,,3132,211,94.6,4.1
1400000US36103146612,36103146612,"Census Tract 1466.12, Suffolk County, New York",5331,309,5331,,5109,320,95.8,2.7
1400000US36103146613,36103146613,"Census Tract 1466.13, Suffolk County, New York",3847,247,3847,,3674,256,95.5,3.2
1400000US36103146614,36103146614,"Census Tract 1466.14, Suffolk County, New York",5665,439,5665,,5320,449,93.9,3.2
1400000US36103146615,36103146615,"Census Tract 1466.15, Suffolk County, New York",4696,340,4696,,4001,324,85.2,4.2
1400000US36103146703,36103146703,"Census Tract 1467.03, Suffolk County, New York",3812,386,3812,,2627,340,68.9,9.8
1400000US36103146704,36103146704,"Census Tract 1467.04, Suffolk County, New York",1929,123,1929,,1864,125,96.6,2.1
1400000US36103146705,36103146705,"Census Tract 1467.05, Suffolk County, New York",3525,192,3525,,3495,200,99.1,1.1
1400000US36103146706,36103146706,"Census Tract 1467.06, Suffolk County, New York",2603,121,2603,,2578,121,99.0,0.9
1400000US36103146800,36103146800,"Census Tract 1468, Suffolk County, New York",5906,401,5906,,5817,410,98.5,1.6
1400000US36103146901,36103146901,"Census Tract 1469.01, Suffolk County, New York",5463,346,5463,,5355,373,98.0,3.0
1400000US36103146902,36103146902,"Census Tract 1469.02, Suffolk County, New York",4056,300,4056,,3905,308,96.3,2.7
1400000US36103147001,36103147001,"Census Tract 1470.01, Suffolk County, New York",4270,299,4270,,4193,303,98.2,1.6
1400000US36103147003,36103147003,"Census Tract 1470.03, Suffolk County, New York",4599,365,4599,,4349,421,94.6,3.8
1400000US36103147004,36103147004,"Census Tract 1470.04, Suffolk County, New York",268,125,268,,264,125,98.5,1.5
1400000US36103147100,36103147100,"Census Tract 1471, Suffolk County, New York",3105,20,3105,,2913,111,93.8,3.5
1400000US36103147200,36103147200,"Census Tract 1472, Suffolk County, New York",5922,479,5922,,3791,644,64.0,10.9
1400000US36103147300,36103147300,"Census Tract 1473, Suffolk County, New York",8390,760,8390,,4839,800,57.7,8.3
1400000US36103147401,36103147401,"Census Tract 1474.01, Suffolk County, New York",6000,457,6000,,5184,437,86.4,7.6
1400000US36103147402,36103147402,"Census Tract 1474.02, Suffolk County, New York",3598,259,3598,,3533,267,98.2,2.0
1400000US36103147501,36103147501,"Census Tract 1475.01, Suffolk County, New York",7086,566,7086,,6800,589,96.0,3.8
1400000US36103147502,36103147502,"Census Tract 1475.02, Suffolk County, New York",6710,422,6710,,6575,444,98.0,1.2
1400000US36103147503,36103147503,"Census Tract 1475.03, Suffolk County, New York",1592,279,1592,,1454,346,91.3,8.2
1400000US36103147601,36103147601,"Census Tract 1476.01, Suffolk County, New York",2295,270,2295,,2172,229,94.6,4.1
1400000US36103147602,36103147602,"Census Tract 1476.02, Suffolk County, New York",5034,465,5034,,4751,537,94.4,5.2
1400000US36103147701,36103147701,"Census Tract 1477.01, Suffolk County, New York",3312,194,3312,,3168,185,95.7,2.6
1400000US36103147702,36103147702,"Census Tract 1477.02, Suffolk County, New York",4768,275,4768,,4662,272,97.8,1.6
1400000US36103147802,36103147802,"Census Tract 1478.02, Suffolk County, New York",3679,245,3679,,3635,239,98.8,1.1
1400000US36103147803,36103147803,"Census Tract 1478.03, Suffolk County, New York",3188,183,3188,,3036,191,95.2,2.8
1400000US36103147804,36103147804,"Census Tract 1478.04, Suffolk County, New York",5999,356,5999,,5917,353,98.6,0.8
1400000US36103147901,36103147901,"Census Tract 1479.01, Suffolk County, New York",4407,296,4407,,3952,342,89.7,4.5
1400000US36103147902,36103147902,"Census Tract 1479.02, Suffolk County, New York",4126,237,4126,,4064,251,98.5,1.3
1400000US36103158001,36103158001,"Census Tract 1580.01, Suffolk County, New York",4577,294,4577,,4231,316,92.4,2.2
1400000US36103158002,36103158002,"Census Tract 1580.02, Suffolk County, New York",6225,389,6225,,5687,355,91.4,3.7
1400000US36103158006,36103158006,"Census Tract 1580.06, Suffolk County, New York",6614,369,6614,,5671,325,85.7,3.1
1400000US36103158007,36103158007,"Census Tract 1580.07, Suffolk County, New York",8552,581,8552,,3565,391,41.7,3.2
1400000US36103158009,36103158009,"Census Tract 1580.09, Suffolk County, New York",2782,161,2782,,2652,151,95.3,2.9
1400000US36103158010,36103158010,"Census Tract 1580.10, Suffolk County, New York",3567,308,3567,,3239,375,90.8,5.4
1400000US36103158011,36103158011,"Census Tract 1580.11, Suffolk County, New York",4827,400,4827,,4089,478,84.7,5.8
1400000US36103158102,36103158102,"Census Tract 1581.02, Suffolk County, New York",5104,437,5104,,4470,530,87.6,7.9
1400000US36103158103,36103158103,"Census Tract 1581.03, Suffolk County, New York",4594,468,4594,,3748,343,81.6,10.6
1400000US36103158104,36103158104,"Census Tract 1581.04, Suffolk County, New York",5862,343,5862,,5369,379,91.6,3.4
1400000US36103158107,36103158107,"Census Tract 1581.07, Suffolk County, New York",4089,275,4089,,3678,346,89.9,4.8
1400000US36103158108,36103158108,"Census Tract 1581.08, Suffolk County, New York",2855,225,2855,,2211,246,77.4,4.5
1400000US36103158110,36103158110,"Census Tract 1581.10, Suffolk County, New York",3678,281,3678,,3375,358,91.8,6.4
1400000US36103158111,36103158111,"Census Tract 1581.11, Suffolk County, New York",3267,199,3267,,2991,254,91.6,4.6
1400000US36103158112,36103158112,"Census Tract 1581.12, Suffolk County, New York",4217,390,4217,,3712,432,88.0,5.8
1400000US36103158114,36103158114,"Census Tract 1581.14, Suffolk County, New York",3280,245,3280,,2898,405,88.4,8.7
1400000US36103158115,36103158115,"Census Tract 1581.15, Suffolk County, New York",6730,443,6730,,6027,436,89.6,5.4
1400000US36103158116,36103158116,"Census Tract 1581.16, Suffolk County, New York",2049,182,2049,,1548,224,75.5,11.5
1400000US36103158202,36103158202,"Census Tract 1582.02, Suffolk County, New York",8651,658,8651,,8090,717,93.5,2.7
1400000US36103158203,36103158203,"Census Tract 1582.03, Suffolk County, New York",1771,150,1771,,1541,190,87.0,7.4
1400000US36103158205,36103158205,"Census Tract 1582.05, Suffolk County, New York",2027,118,2027,,1987,125,98.0,1.7
1400000US36103158206,36103158206,"Census Tract 1582.06, Suffolk County, New York",3984,236,3984,,3649,280,91.6,3.8
1400000US36103158207,36103158207,"Census Tract 1582.07, Suffolk County, New York",4619,238,4619,,4053,301,87.7,4.2
1400000US36103158304,36103158304,"Census Tract 1583.04, Suffolk County, New York",6836,417,6836,,6716,447,98.2,2.4
1400000US36103158306,36103158306,"Census Tract 1583.06, Suffolk County, New York",5480,436,5480,,5349,430,97.6,1.8
1400000US36103158308,36103158308,"Census Tract 1583.08, Suffolk County, New York",8575,781,8575,,7651,866,89.2,6.8
1400000US36103158309,36103158309,"Census Tract 1583.09, Suffolk County, New York",4832,395,4832,,3992,428,82.6,5.0
1400000US36103158310,36103158310,"Census Tract 1583.10, Suffolk County, New York",4106,311,4106,,3660,334,89.1,5.8
1400000US36103158315,36103158315,"Census Tract 1583.15, Suffolk County, New York",4276,315,4276,,3634,358,85.0,6.5
1400000US36103158317,36103158317,"Census Tract 1583.17, Suffolk County, New York",5896,540,5896,,5692,577,96.5,2.8
1400000US36103158318,36103158318,"Census Tract 1583.18, Suffolk County, New York",4666,301,4666,,4531,320,97.1,1.6
1400000US36103158319,36103158319,"Census Tract 1583.19, Suffolk County, New York",3772,272,3772,,3247,394,86.1,6.8
1400000US36103158320,36103158320,"Census Tract 1583.20, Suffolk County, New York",6257,460,6257,,5701,458,91.1,6.1
1400000US36103158321,36103158321,"Census Tract 1583.21, Suffolk County, New York",9925,760,9925,,7624,765,76.8,6.2
1400000US36103158322,36103158322,"Census Tract 1583.22, Suffolk County, New York",2229,185,2229,,1770,280,79.4,11.4
1400000US36103158323,36103158323,"Census Tract 1583.23, Suffolk County, New York",6861,526,6861,,6380,478,93.0,3.4
1400000US36103158401,36103158401,"Census Tract 1584.01, Suffolk County, New York",1428,123,1428,,1394,129,97.6,2.5
1400000US36103158402,36103158402,"Census Tract 1584.02, Suffolk County, New York",4374,178,4374,,4332,183,99.0,0.8
1400000US36103158403,36103158403,"Census Tract 1584.03, Suffolk County, New York",2080,159,2080,,1797,201,86.4,7.4
1400000US36103158405,36103158405,"Census Tract 1584.05, Suffolk County, New York",4824,263,4824,,4671,253,96.8,1.9
1400000US36103158407,36103158407,"Census Tract 1584.07, Suffolk County, New York",5650,561,5650,,5522,567,97.7,2.1
1400000US36103158408,36103158408,"Census Tract 1584.08, Suffolk County, New York",4134,332,4134,,3947,344,95.5,5.2
1400000US36103158409,36103158409,"Census Tract 1584.09, Suffolk County, New York",3701,442,3701,,3103,421,83.8,8.7
1400000US36103158410,36103158410,"Census Tract 1584.10, Suffolk County, New York",3274,236,3274,,3196,235,97.6,2.2
1400000US36103158502,36103158502,"Census Tract 1585.02, Suffolk County, New York",3896,487,3896,,3688,503,94.7,4.0
1400000US36103158505,36103158505,"Census Tract 1585.05, Suffolk County, New York",4595,298,4595,,4305,331,93.7,3.2
1400000US36103158506,36103158506,"Census Tract 1585.06, Suffolk County, New York",2591,270,2591,,2240,218,86.5,11.3
1400000US36103158507,36103158507,"Census Tract 1585.07, Suffolk County, New York",4054,407,4054,,3670,411,90.5,5.8
1400000US36103158508,36103158508,"Census Tract 1585.08, Suffolk County, New York",6628,467,6628,,6160,446,92.9,3.6
1400000US36103158509,36103158509,"Census Tract 1585.09, Suffolk County, New York",5022,436,5022,,4344,466,86.5,6.0
1400000US36103158510,36103158510,"Census Tract 1585.10, Suffolk County, New York",7470,448,7470,,6890,438,92.2,5.1
1400000US36103158511,36103158511,"Census Tract 1585.11, Suffolk County, New York",6587,536,6587,,5918,448,89.8,6.3
1400000US36103158512,36103158512,"Census Tract 1585.12, Suffolk County, New York",3559,380,3559,,3348,374,94.1,4.3
1400000US36103158604,36103158604,"Census Tract 1586.04, Suffolk County, New York",5180,365,5180,,4805,411,92.8,4.4
1400000US36103158605,36103158605,"Census Tract 1586.05, Suffolk County, New York",5223,334,5223,,4812,372,92.1,4.4
1400000US36103158606,36103158606,"Census Tract 1586.06, Suffolk County, New York",4794,436,4794,,4370,390,91.2,5.0
1400000US36103158607,36103158607,"Census Tract 1586.07, Suffolk County, New York",3531,678,3531,,2689,424,76.2,15.1
1400000US36103158608,36103158608,"Census Tract 1586.08, Suffolk County, New York",3417,499,3417,,2940,471,86.0,6.0
1400000US36103158609,36103158609,"Census Tract 1586.09, Suffolk County, New York",4453,296,4453,,4007,327,90.0,5.7
1400000US36103158704,36103158704,"Census Tract 1587.04, Suffolk County, New York",8824,749,8824,,6855,745,77.7,5.7
1400000US36103158705,36103158705,"Census Tract 1587.05, Suffolk County, New York",3901,361,3901,,1449,313,37.1,8.3
1400000US36103158707,36103158707,"Census Tract 1587.07, Suffolk County, New York",1563,145,1563,,1427,172,91.3,6.2
1400000US36103158708,36103158708,"Census Tract 1587.08, Suffolk County, New York",3663,457,3663,,2921,426,79.7,8.8
1400000US36103158709,36103158709,"Census Tract 1587.09, Suffolk County, New York",2214,178,2214,,2087,158,94.3,4.0
1400000US36103158710,36103158710,"Census Tract 1587.10, Suffolk County, New York",3733,397,3733,,3356,317,89.9,6.0
1400000US36103158711,36103158711,"Census Tract 1587.11, Suffolk County, New York",5307,571,5307,,3937,532,74.2,7.9
1400000US36103158712,36103158712,"Census Tract 1587.12, Suffolk County, New York",7713,524,7713,,6963,531,90.3,3.5
1400000US36103158802,36103158802,"Census Tract 1588.02, Suffolk County, New York",4538,323,4538,,4469,322,98.5,1.3
1400000US36103158803,36103158803,"Census Tract 1588.03, Suffolk County, New York",6383,302,6383,,5937,304,93.0,4.4
1400000US36103158804,36103158804,"Census Tract 1588.04, Suffolk County, New York",7051,413,7051,,6448,517,91.4,6.9
1400000US36103158900,36103158900,"Census Tract 1589, Suffolk County, New York",7109,418,7109,,6303,556,88.7,5.5
1400000US36103159000,36103159000,"Census Tract 1590, Suffolk County, New York",4793,417,4793,,4042,513,84.3,6.9
1400000US36103159102,36103159102,"Census Tract 1591.02, Suffolk County, New York",6426,478,6426,,5764,581,89.7,6.2
1400000US36103159103,36103159103,"Census Tract 1591.03, Suffolk County, New York",6293,776,6293,,3200,731,50.9,9.8
1400000US36103159105,36103159105,"Census Tract 1591.05, Suffolk County, New York",7153,463,7153,,6231,439,87.1,4.8
1400000US36103159106,36103159106,"Census Tract 1591.06, Suffolk County, New York",6270,395,6270,,4716,368,75.2,4.7
1400000US36103159107,36103159107,"Census Tract 1591.07, Suffolk County, New York",3642,298,3642,,3562,297,97.8,2.4
1400000US36103159108,36103159108,"Census Tract 1591.08, Suffolk County, New York",8168,529,8168,,7635,591,93.5,4.1
1400000US36103159201,36103159201,"Census Tract 1592.01, Suffolk County, New York",3091,365,3091,,3054,372,98.8,1.4
1400000US36103159203,36103159203,"Census Tract 1592.03, Suffolk County, New York",5622,411,5622,,5538,413,98.5,1.3
1400000US36103159204,36103159204,"Census Tract 1592.04, Suffolk County, New York",3920,408,3920,,3684,393,94.0,3.5
1400000US36103159300,36103159300,"Census Tract 1593, Suffolk County, New York",2152,162,2152,,2084,156,96.8,1.8
1400000US36103159404,36103159404,"Census Tract 1594.04, Suffolk County, New York",7579,634,7579,,6098,737,80.5,7.5
1400000US36103159406,36103159406,"Census Tract 1594.06, Suffolk County, New York",4211,346,4211,,3944,359,93.7,4.2
1400000US36103159407,36103159407,"Census Tract 1594.07, Suffolk County, New York",6569,384,6569,,5642,496,85.9,4.8
